GPS Time,Engine Coolant Temperature(°C)
2022/02/24 17:51:00,62
2022/02/24 17:51:01,62
2022/02/24 17:51:02,62
2022/02/24 17:51:03,62
2022/02/24 17:51:04,62
2022/02/24 17:51:05,62
2022/02/24 17:51:06,62
2022/02/24 17:51:07,62
2022/02/24 17:51:08,62
2022/02/24 17:51:09,62
2022/02/24 17:51:10,62
2022/02/24 17:51:11,62
2022/02/24 17:51:12,62
2022/02/24 17:51:13,62
2022/02/24 17:51:14,62
2022/02/24 17:51:15,62
2022/02/24 17:51:16,62
2022/02/24 17:51:17,62
2022/02/24 17:51:18,62
2022/02/24 17:51:19,62
2022/02/24 17:51:20,62
2022/02/24 17:51:21,62
2022/02/24 17:51:22,62
2022/02/24 17:51:23,62
2022/02/24 17:51:24,62
2022/02/24 17:51:25,63
2022/02/24 17:51:26,63
2022/02/24 17:51:27,63
2022/02/24 17:51:28,63
2022/02/24 17:51:29,63
2022/02/24 17:51:30,63
2022/02/24 17:51:31,63
2022/02/24 17:51:32,63
2022/02/24 17:51:33,63
2022/02/24 17:51:34,63
2022/02/24 17:51:35,63
2022/02/24 17:51:36,63
2022/02/24 17:51:37,63
2022/02/24 17:51:38,63
2022/02/24 17:51:39,63
2022/02/24 17:51:40,63
2022/02/24 17:51:41,63
2022/02/24 17:51:42,63
2022/02/24 17:51:43,63
2022/02/24 17:51:44,63
2022/02/24 17:51:45,63
2022/02/24 17:51:46,63
2022/02/24 17:51:47,63
2022/02/24 17:51:48,63
2022/02/24 17:51:49,63
2022/02/24 17:51:50,63
2022/02/24 17:51:51,63
2022/02/24 17:51:52,63
2022/02/24 17:51:53,63
2022/02/24 17:51:54,63
2022/02/24 17:51:55,63
2022/02/24 17:51:56,63
2022/02/24 17:51:57,63
2022/02/24 17:51:58,63
2022/02/24 17:51:59,63
2022/02/24 17:52:00,64
2022/02/24 17:52:01,64
2022/02/24 17:52:02,64
2022/02/24 17:52:03,64
2022/02/24 17:52:04,64
2022/02/24 17:52:05,64
2022/02/24 17:52:06,64
2022/02/24 17:52:07,64
2022/02/24 17:52:08,64
2022/02/24 17:52:09,64
2022/02/24 17:52:10,64
2022/02/24 17:52:11,64
2022/02/24 17:52:12,64
2022/02/24 17:52:13,64
2022/02/24 17:52:14,64
2022/02/24 17:52:15,64
2022/02/24 17:52:16,64
2022/02/24 17:52:17,64
2022/02/24 17:52:18,64
2022/02/24 17:52:19,64
2022/02/24 17:52:20,64
2022/02/24 17:52:21,64
2022/02/24 17:52:22,64
2022/02/24 17:52:23,64
2022/02/24 17:52:24,64
2022/02/24 17:52:25,64
2022/02/24 17:52:26,64
2022/02/24 17:52:27,64
2022/02/24 17:52:28,64
2022/02/24 17:52:29,64
2022/02/24 17:52:30,64
2022/02/24 17:52:31,64
2022/02/24 17:52:32,64
2022/02/24 17:52:33,64
2022/02/24 17:52:34,64
2022/02/24 17:52:35,64
2022/02/24 17:52:36,64
2022/02/24 17:52:37,64
2022/02/24 17:52:38,64
2022/02/24 17:52:39,64
2022/02/24 17:52:40,64
2022/02/24 17:52:41,64
2022/02/24 17:52:42,64
2022/02/24 17:52:43,64
2022/02/24 17:52:44,64
2022/02/24 17:52:45,64
2022/02/24 17:52:46,65
2022/02/24 17:52:47,65
2022/02/24 17:52:48,65
2022/02/24 17:52:49,65
2022/02/24 17:52:50,65
2022/02/24 17:52:51,65
2022/02/24 17:52:52,65
2022/02/24 17:52:53,65
2022/02/24 17:52:54,65
2022/02/24 17:52:55,65
2022/02/24 17:52:56,65
2022/02/24 17:52:57,65
2022/02/24 17:52:58,65
2022/02/24 17:52:59,65
2022/02/24 17:53:00,65
2022/02/24 17:53:01,65
2022/02/24 17:53:02,65
2022/02/24 17:53:03,65
2022/02/24 17:53:04,65
2022/02/24 17:53:05,65
2022/02/24 17:53:06,66
2022/02/24 17:53:07,66
2022/02/24 17:53:08,66
2022/02/24 17:53:09,66
2022/02/24 17:53:10,66
2022/02/24 17:53:11,66
2022/02/24 17:53:12,66
2022/02/24 17:53:13,66
2022/02/24 17:53:14,66
2022/02/24 17:53:15,66
2022/02/24 17:53:16,67
2022/02/24 17:53:17,67
2022/02/24 17:53:18,67
2022/02/24 17:53:19,67
2022/02/24 17:53:20,67
2022/02/24 17:53:21,67
2022/02/24 17:53:22,67
2022/02/24 17:53:23,67
2022/02/24 17:53:24,67
2022/02/24 17:53:25,67
2022/02/24 17:53:26,67
2022/02/24 17:53:27,68
2022/02/24 17:53:28,68
2022/02/24 17:53:29,68
2022/02/24 17:53:30,68
2022/02/24 17:53:31,68
2022/02/24 17:53:32,68
2022/02/24 17:53:33,68
2022/02/24 17:53:34,68
2022/02/24 17:53:35,69
2022/02/24 17:53:36,69
2022/02/24 17:53:37,69
2022/02/24 17:53:38,69
2022/02/24 17:53:39,69
2022/02/24 17:53:40,69
2022/02/24 17:53:41,69
2022/02/24 17:53:42,69
2022/02/24 17:53:43,69
2022/02/24 17:53:44,69
2022/02/24 17:53:45,69
2022/02/24 17:53:46,69
2022/02/24 17:53:47,69
2022/02/24 17:53:48,69
2022/02/24 17:53:49,69
2022/02/24 17:53:50,69
2022/02/24 17:53:51,69
2022/02/24 17:53:52,69
2022/02/24 17:53:53,69
2022/02/24 17:53:54,69
2022/02/24 17:53:55,69
2022/02/24 17:53:56,70
2022/02/24 17:53:57,70
2022/02/24 17:53:58,70
2022/02/24 17:53:59,70
2022/02/24 17:54:00,70
2022/02/24 17:54:01,70
2022/02/24 17:54:02,70
2022/02/24 17:54:03,70
2022/02/24 17:54:04,70
2022/02/24 17:54:05,70
2022/02/24 17:54:06,70
2022/02/24 17:54:07,70
2022/02/24 17:54:08,70
2022/02/24 17:54:09,70
2022/02/24 17:54:10,70
2022/02/24 17:54:11,70
2022/02/24 17:54:12,70
2022/02/24 17:54:13,70
2022/02/24 17:54:14,70
2022/02/24 17:54:15,70
2022/02/24 17:54:16,70
2022/02/24 17:54:17,70
2022/02/24 17:54:18,70
2022/02/24 17:54:19,70
2022/02/24 17:54:20,70
2022/02/24 17:54:21,70
2022/02/24 17:54:22,70
2022/02/24 17:54:23,70
2022/02/24 17:54:24,70
2022/02/24 17:54:25,70
2022/02/24 17:54:26,70
2022/02/24 17:54:27,70
2022/02/24 17:54:28,70
2022/02/24 17:54:29,70
2022/02/24 17:54:30,70
2022/02/24 17:54:31,71
2022/02/24 17:54:32,71
2022/02/24 17:54:33,71
2022/02/24 17:54:34,71
2022/02/24 17:54:35,71
2022/02/24 17:54:36,71
2022/02/24 17:54:37,71
2022/02/24 17:54:38,71
2022/02/24 17:54:39,71
2022/02/24 17:54:40,71
2022/02/24 17:54:41,71
2022/02/24 17:54:42,72
2022/02/24 17:54:43,72
2022/02/24 17:54:44,72
2022/02/24 17:54:45,72
2022/02/24 17:54:46,72
2022/02/24 17:54:47,72
2022/02/24 17:54:48,72
2022/02/24 17:54:49,72
2022/02/24 17:54:50,72
2022/02/24 17:54:51,72
2022/02/24 17:54:52,73
2022/02/24 17:54:53,73
2022/02/24 17:54:54,73
2022/02/24 17:54:55,73
2022/02/24 17:54:56,73
2022/02/24 17:54:57,73
2022/02/24 17:54:58,73
2022/02/24 17:54:59,73
2022/02/24 17:55:00,73
2022/02/24 17:55:01,73
2022/02/24 17:55:02,73
2022/02/24 17:55:03,73
2022/02/24 17:55:04,74
2022/02/24 17:55:05,74
2022/02/24 17:55:06,74
2022/02/24 17:55:07,78
2022/02/24 17:55:08,78
2022/02/24 17:55:09,78
2022/02/24 17:55:10,78
2022/02/24 17:55:11,78
2022/02/24 17:55:12,78
2022/02/24 17:55:13,78
2022/02/24 17:55:14,78
2022/02/24 17:55:15,78
2022/02/24 17:55:16,78
2022/02/24 17:55:17,78
2022/02/24 17:55:18,78
2022/02/24 17:55:19,78
2022/02/24 17:55:20,78
2022/02/24 17:55:21,78
2022/02/24 17:55:22,78
2022/02/24 17:55:23,78
2022/02/24 17:55:24,78
2022/02/24 17:55:25,78
2022/02/24 17:55:26,78
2022/02/24 17:55:27,78
2022/02/24 17:55:28,78
2022/02/24 17:55:29,78
2022/02/24 17:55:30,78
2022/02/24 17:55:31,78
2022/02/24 17:55:32,79
2022/02/24 17:55:33,79
2022/02/24 17:55:34,79
2022/02/24 17:55:35,79
2022/02/24 17:55:36,79
2022/02/24 17:55:37,79
2022/02/24 17:55:38,79
2022/02/24 17:55:39,79
2022/02/24 17:55:40,79
2022/02/24 17:55:41,79
2022/02/24 17:55:42,79
2022/02/24 17:55:43,79
2022/02/24 17:55:44,80
2022/02/24 17:55:45,80
2022/02/24 17:55:46,80
2022/02/24 17:55:47,80
2022/02/24 17:55:48,80
2022/02/24 17:55:49,80
2022/02/24 17:55:50,80
2022/02/24 17:55:51,80
2022/02/24 17:55:52,80
2022/02/24 17:55:53,80
2022/02/24 17:55:54,81
2022/02/24 17:55:55,81
2022/02/24 17:55:56,81
2022/02/24 17:55:57,81
2022/02/24 17:55:58,81
2022/02/24 17:55:59,81
2022/02/24 17:56:00,81
2022/02/24 17:56:01,81
2022/02/24 17:56:02,82
2022/02/24 17:56:03,82
2022/02/24 17:56:04,82
2022/02/24 17:56:05,82
2022/02/24 17:56:06,82
2022/02/24 17:56:07,82
2022/02/24 17:56:08,82
2022/02/24 17:56:09,82
2022/02/24 17:56:10,82
2022/02/24 17:56:11,82
2022/02/24 17:56:12,83
2022/02/24 17:56:13,83
2022/02/24 17:56:14,83
2022/02/24 17:56:15,83
2022/02/24 17:56:16,83
2022/02/24 17:56:17,83
2022/02/24 17:56:18,83
2022/02/24 17:56:19,83
2022/02/24 17:56:20,83
2022/02/24 17:56:21,83
2022/02/24 17:56:22,83
2022/02/24 17:56:23,83
2022/02/24 17:56:24,83
2022/02/24 17:56:25,83
2022/02/24 17:56:26,83
2022/02/24 17:56:27,83
2022/02/24 17:56:28,83
2022/02/24 17:56:29,83
2022/02/24 17:56:30,83
2022/02/24 17:56:31,83
2022/02/24 17:56:32,83
2022/02/24 17:56:33,83
2022/02/24 17:56:34,83
2022/02/24 17:56:35,83
2022/02/24 17:56:36,83
2022/02/24 17:56:37,83
2022/02/24 17:56:38,83
2022/02/24 17:56:39,83
2022/02/24 17:56:40,83
2022/02/24 17:56:41,83
2022/02/24 17:56:42,83
2022/02/24 17:56:43,83
2022/02/24 17:56:44,83
2022/02/24 17:56:45,83
2022/02/24 17:56:46,83
2022/02/24 17:56:47,83
2022/02/24 17:56:48,83
2022/02/24 17:56:49,83
2022/02/24 17:56:50,83
2022/02/24 17:56:51,83
2022/02/24 17:56:52,83
2022/02/24 17:56:53,83
2022/02/24 17:56:54,83
2022/02/24 17:56:55,83
2022/02/24 17:56:56,83
2022/02/24 17:56:57,83
2022/02/24 17:56:58,83
2022/02/24 17:56:59,83
2022/02/24 17:57:00,83
2022/02/24 17:57:01,83
2022/02/24 17:57:02,83
2022/02/24 17:57:03,83
2022/02/24 17:57:04,83
2022/02/24 17:57:05,83
2022/02/24 17:57:06,83
2022/02/24 17:57:07,83
2022/02/24 17:57:08,83
2022/02/24 17:57:09,83
2022/02/24 17:57:10,83
2022/02/24 17:57:11,83
2022/02/24 17:57:12,83
2022/02/24 17:57:13,83
2022/02/24 17:57:14,83
2022/02/24 17:57:15,83
2022/02/24 17:57:16,83
2022/02/24 17:57:17,83
2022/02/24 17:57:18,83
2022/02/24 17:57:19,83
2022/02/24 17:57:20,83
2022/02/24 17:57:21,83
2022/02/24 17:57:22,83
2022/02/24 17:57:23,83
2022/02/24 17:57:24,83
2022/02/24 17:57:25,83
2022/02/24 17:57:26,83
2022/02/24 17:57:27,83
2022/02/24 17:57:28,83
2022/02/24 17:57:29,83
2022/02/24 17:57:30,83
2022/02/24 17:57:31,83
2022/02/24 17:57:32,83
2022/02/24 17:57:33,83
2022/02/24 17:57:34,83
2022/02/24 17:57:35,83
2022/02/24 17:57:36,83
2022/02/24 17:57:37,83
2022/02/24 17:57:38,83
2022/02/24 17:57:39,83
2022/02/24 17:57:40,83
2022/02/24 17:57:41,83
2022/02/24 17:57:42,83
2022/02/24 17:57:43,83
2022/02/24 17:57:44,83
2022/02/24 17:57:45,83
2022/02/24 17:57:46,83
2022/02/24 17:57:47,83
2022/02/24 17:57:48,83
2022/02/24 17:57:49,83
2022/02/24 17:57:50,83
2022/02/24 17:57:51,83
2022/02/24 17:57:52,84
2022/02/24 17:57:53,84
2022/02/24 17:57:54,84
2022/02/24 17:57:55,84
2022/02/24 17:57:56,84
2022/02/24 17:57:57,84
2022/02/24 17:57:58,84
2022/02/24 17:57:59,84
2022/02/24 17:58:00,84
2022/02/24 17:58:01,84
2022/02/24 17:58:02,84
2022/02/24 17:58:03,84
2022/02/24 17:58:04,84
2022/02/24 17:58:05,84
2022/02/24 17:58:06,84
2022/02/24 17:58:07,84
2022/02/24 17:58:08,84
2022/02/24 17:58:09,84
2022/02/24 17:58:10,84
2022/02/24 17:58:11,84
2022/02/24 17:58:12,84
2022/02/24 17:58:13,84
2022/02/24 17:58:14,84
2022/02/24 17:58:15,84
2022/02/24 17:58:16,84
2022/02/24 17:58:17,84
2022/02/24 17:58:18,84
2022/02/24 17:58:19,84
2022/02/24 17:58:20,84
2022/02/24 17:58:21,84
2022/02/24 17:58:22,84
2022/02/24 17:58:23,84
2022/02/24 17:58:24,84
2022/02/24 17:58:25,84
2022/02/24 17:58:26,84
2022/02/24 17:58:27,84
2022/02/24 17:58:28,84
2022/02/24 17:58:29,84
2022/02/24 17:58:30,84
2022/02/24 17:58:31,84
2022/02/24 17:58:32,84
2022/02/24 17:58:33,84
2022/02/24 17:58:34,84
2022/02/24 17:58:35,84
2022/02/24 17:58:36,84
2022/02/24 17:58:37,84
2022/02/24 17:58:38,84
2022/02/24 17:58:39,84
2022/02/24 17:58:40,84
2022/02/24 17:58:41,84
2022/02/24 17:58:42,84
2022/02/24 17:58:43,84
2022/02/24 17:58:44,84
2022/02/24 17:58:45,84
2022/02/24 17:58:46,84
2022/02/24 17:58:47,84
2022/02/24 17:58:48,84
2022/02/24 17:58:49,84
2022/02/24 17:58:50,84
2022/02/24 17:58:51,84
2022/02/24 17:58:52,84
2022/02/24 17:58:53,84
2022/02/24 17:58:54,84
2022/02/24 17:58:55,84
2022/02/24 17:58:56,84
2022/02/24 17:58:57,84
2022/02/24 17:58:58,84
2022/02/24 17:58:59,84
2022/02/24 17:59:00,84
2022/02/24 17:59:01,84
2022/02/24 17:59:02,84
2022/02/24 17:59:03,84
2022/02/24 17:59:04,84
2022/02/24 17:59:05,84
2022/02/24 17:59:06,84
2022/02/24 17:59:07,85
2022/02/24 17:59:08,85
2022/02/24 17:59:09,85
2022/02/24 17:59:10,85
2022/02/24 17:59:11,85
2022/02/24 17:59:12,85
2022/02/24 17:59:13,85
2022/02/24 17:59:14,85
2022/02/24 17:59:15,85
2022/02/24 17:59:16,85
2022/02/24 17:59:17,85
2022/02/24 17:59:18,85
2022/02/24 17:59:19,85
2022/02/24 17:59:20,85
2022/02/24 17:59:21,85
2022/02/24 17:59:22,85
2022/02/24 17:59:23,85
2022/02/24 17:59:24,85
2022/02/24 17:59:25,85
2022/02/24 17:59:26,85
2022/02/24 17:59:27,85
2022/02/24 17:59:28,85
2022/02/24 17:59:29,85
2022/02/24 17:59:30,85
2022/02/24 17:59:31,85
2022/02/24 17:59:32,85
2022/02/24 17:59:33,85
2022/02/24 17:59:34,85
2022/02/24 17:59:35,85
2022/02/24 17:59:36,85
2022/02/24 17:59:37,85
2022/02/24 17:59:38,85
2022/02/24 17:59:39,85
2022/02/24 17:59:40,85
2022/02/24 17:59:41,85
2022/02/24 17:59:42,85
2022/02/24 17:59:43,85
2022/02/24 17:59:44,85
2022/02/24 17:59:45,85
2022/02/24 17:59:46,85
2022/02/24 17:59:47,85
2022/02/24 17:59:48,85
2022/02/24 17:59:49,85
2022/02/24 17:59:50,85
2022/02/24 17:59:51,85
2022/02/24 17:59:52,85
2022/02/24 17:59:53,85
2022/02/24 17:59:54,85
2022/02/24 17:59:55,85
2022/02/24 17:59:56,85
2022/02/24 17:59:57,85
2022/02/24 17:59:58,85
2022/02/24 17:59:59,85
2022/02/24 18:00:00,85
2022/02/24 18:00:01,85
2022/02/24 18:00:02,85
2022/02/24 18:00:03,86
2022/02/24 18:00:04,86
2022/02/24 18:00:05,86
2022/02/24 18:00:06,86
2022/02/24 18:00:07,86
2022/02/24 18:00:08,86
2022/02/24 18:00:09,86
2022/02/24 18:00:10,86
2022/02/24 18:00:11,86
2022/02/24 18:00:12,86
2022/02/24 18:00:13,86
2022/02/24 18:00:14,86
2022/02/24 18:00:15,86
2022/02/24 18:00:16,86
2022/02/24 18:00:17,86
2022/02/24 18:00:18,86
2022/02/24 18:00:19,86
2022/02/24 18:00:20,86
2022/02/24 18:00:21,86
2022/02/24 18:00:22,86
2022/02/24 18:00:23,86
2022/02/24 18:00:24,86
2022/02/24 18:00:25,86
2022/02/24 18:00:26,86
2022/02/24 18:00:27,86
2022/02/24 18:00:28,86
2022/02/24 18:00:29,86
2022/02/24 18:00:30,86
2022/02/24 18:00:31,86
2022/02/24 18:00:32,86
2022/02/24 18:00:33,86
2022/02/24 18:00:34,86
2022/02/24 18:00:35,86
2022/02/24 18:00:36,86
2022/02/24 18:00:37,86
2022/02/24 18:00:38,86
2022/02/24 18:00:39,86
2022/02/24 18:00:40,86
2022/02/24 18:00:41,86
2022/02/24 18:00:42,86
2022/02/24 18:00:43,86
2022/02/24 18:00:44,86
2022/02/24 18:00:45,86
2022/02/24 18:00:46,86
2022/02/24 18:00:47,86
2022/02/24 18:00:48,86
2022/02/24 18:00:49,86
2022/02/24 18:00:50,86
2022/02/24 18:00:51,86
2022/02/24 18:00:52,86
2022/02/24 18:00:53,87
2022/02/24 18:00:54,87
2022/02/24 18:00:55,87
2022/02/24 18:00:56,87
2022/02/24 18:00:57,87
2022/02/24 18:00:58,87
2022/02/24 18:00:59,87
2022/02/24 18:01:00,87
2022/02/24 18:01:01,87
2022/02/24 18:01:02,87
2022/02/24 18:01:03,87
2022/02/24 18:01:04,87
2022/02/24 18:01:05,87
2022/02/24 18:01:06,87
2022/02/24 18:01:07,87
2022/02/24 18:01:08,87
2022/02/24 18:01:09,87
2022/02/24 18:01:10,88
2022/02/24 18:01:11,88
2022/02/24 18:01:12,88
2022/02/24 18:01:13,88
2022/02/24 18:01:14,88
2022/02/24 18:01:15,88
2022/02/24 18:01:16,88
2022/02/24 18:01:17,88
2022/02/24 18:01:18,88
2022/02/24 18:01:19,88
2022/02/24 18:01:20,88
2022/02/24 18:01:21,88
2022/02/24 18:01:22,88
2022/02/24 18:01:23,88
2022/02/24 18:01:24,88
2022/02/24 18:01:25,88
2022/02/24 18:01:26,88
2022/02/24 18:01:27,88
2022/02/24 18:01:28,88
2022/02/24 18:01:29,88
2022/02/24 18:01:30,88
2022/02/24 18:01:31,88
2022/02/24 18:01:32,88
2022/02/24 18:01:33,88
2022/02/24 18:01:34,88
2022/02/24 18:01:35,88
2022/02/24 18:01:36,88
2022/02/24 18:01:37,88
2022/02/24 18:01:38,88
2022/02/24 18:01:39,88
2022/02/24 18:01:40,88
2022/02/24 18:01:41,89
2022/02/24 18:01:42,89
2022/02/24 18:01:43,89
2022/02/24 18:01:44,89
2022/02/24 18:01:45,89
2022/02/24 18:01:46,89
2022/02/24 18:01:47,89
2022/02/24 18:01:48,89
2022/02/24 18:01:49,89
2022/02/24 18:01:50,89
2022/02/24 18:01:51,89
2022/02/24 18:01:52,89
2022/02/24 18:01:53,89
2022/02/24 18:01:54,89
2022/02/24 18:01:55,89
2022/02/24 18:01:56,89
2022/02/24 18:01:57,89
2022/02/24 18:01:58,89
2022/02/24 18:01:59,89
2022/02/24 18:02:00,89
2022/02/24 18:02:01,89
2022/02/24 18:02:02,89
2022/02/24 18:02:03,89
2022/02/24 18:02:04,89
2022/02/24 18:02:05,89
2022/02/24 18:02:06,89
2022/02/24 18:02:07,89
2022/02/24 18:02:08,89
2022/02/24 18:02:09,89
2022/02/24 18:02:10,89
2022/02/24 18:02:11,89
2022/02/24 18:02:12,89
2022/02/24 18:02:13,89
2022/02/24 18:02:14,89
2022/02/24 18:02:15,89
2022/02/24 18:02:16,90
2022/02/24 18:02:17,90
2022/02/24 18:02:18,90
2022/02/24 18:02:19,90
2022/02/24 18:02:20,90
2022/02/24 18:02:21,90
2022/02/24 18:02:22,90
2022/02/24 18:02:23,90
2022/02/24 18:02:24,90
2022/02/24 18:02:25,90
2022/02/24 18:02:26,90
2022/02/24 18:02:27,91
2022/02/24 18:02:28,91
2022/02/24 18:02:29,91
2022/02/24 18:02:30,91
2022/02/24 18:02:31,91
2022/02/24 18:02:32,91
2022/02/24 18:02:33,91
2022/02/24 18:02:34,91
2022/02/24 18:02:35,91
2022/02/24 18:02:36,91
2022/02/24 18:02:37,91
2022/02/24 18:02:38,91
2022/02/24 18:02:39,91
2022/02/24 18:02:40,92
2022/02/24 18:02:41,92
2022/02/24 18:02:42,92
2022/02/24 18:02:43,92
2022/02/24 18:02:44,92
2022/02/24 18:02:45,92
2022/02/24 18:02:46,92
2022/02/24 18:02:47,92
2022/02/24 18:02:48,92
2022/02/24 18:02:49,93
2022/02/24 18:02:50,93
2022/02/24 18:02:51,93
2022/02/24 18:02:52,93
2022/02/24 18:02:53,93
2022/02/24 18:02:54,93
2022/02/24 18:02:55,93
2022/02/24 18:02:56,93
2022/02/24 18:02:57,93
2022/02/24 18:02:58,93
2022/02/24 18:02:59,94
2022/02/24 18:03:00,94
2022/02/24 18:03:01,94
2022/02/24 18:03:02,94
2022/02/24 18:03:03,94
2022/02/24 18:03:04,94
2022/02/24 18:03:05,94
2022/02/24 18:03:06,94
2022/02/24 18:03:07,94
2022/02/24 18:03:08,94
2022/02/24 18:03:09,94
2022/02/24 18:03:10,94
2022/02/24 18:03:11,94
2022/02/24 18:03:12,94
2022/02/24 18:03:13,94
2022/02/24 18:03:14,93
2022/02/24 18:03:15,93
2022/02/24 18:03:16,93
2022/02/24 18:03:17,93
2022/02/24 18:03:18,93
2022/02/24 18:03:19,93
2022/02/24 18:03:20,93
2022/02/24 18:03:21,93
2022/02/24 18:03:22,93
2022/02/24 18:03:23,93
2022/02/24 18:03:24,92
2022/02/24 18:03:25,92
2022/02/24 18:03:26,92
2022/02/24 18:03:27,92
2022/02/24 18:03:28,92
2022/02/24 18:03:29,92
2022/02/24 18:03:30,92
2022/02/24 18:03:31,92
2022/02/24 18:03:32,92
2022/02/24 18:03:33,92
2022/02/24 18:03:34,91
2022/02/24 18:03:35,91
2022/02/24 18:03:36,91
2022/02/24 18:03:37,91
2022/02/24 18:03:38,91
2022/02/24 18:03:39,90
2022/02/24 18:03:40,90
2022/02/24 18:03:41,90
2022/02/24 18:03:42,90
2022/02/24 18:03:43,90
2022/02/24 18:03:44,90
2022/02/24 18:03:45,90
2022/02/24 18:03:46,90
2022/02/24 18:03:47,89
2022/02/24 18:03:48,89
2022/02/24 18:03:49,89
2022/02/24 18:03:50,89
2022/02/24 18:03:51,89
2022/02/24 18:03:52,89
2022/02/24 18:03:53,89
2022/02/24 18:03:54,89
2022/02/24 18:03:55,89
2022/02/24 18:03:56,88
2022/02/24 18:03:57,88
2022/02/24 18:03:58,88
2022/02/24 18:03:59,88
2022/02/24 18:04:00,88
2022/02/24 18:04:01,88
2022/02/24 18:04:02,88
2022/02/24 18:04:03,88
2022/02/24 18:04:04,88
2022/02/24 18:04:05,88
2022/02/24 18:04:06,88
2022/02/24 18:04:07,88
2022/02/24 18:04:08,88
2022/02/24 18:04:09,88
2022/02/24 18:04:10,88
2022/02/24 18:04:11,88
2022/02/24 18:04:12,88
2022/02/24 18:04:13,88
2022/02/24 18:04:14,88
2022/02/24 18:04:15,88
2022/02/24 18:04:16,88
2022/02/24 18:04:17,88
2022/02/24 18:04:18,89
2022/02/24 18:04:19,89
2022/02/24 18:04:20,89
2022/02/24 18:04:21,89
2022/02/24 18:04:22,90
2022/02/24 18:04:23,90
2022/02/24 18:04:24,90
2022/02/24 18:04:25,91
2022/02/24 18:04:26,91
2022/02/24 18:04:27,91
2022/02/24 18:04:28,91
2022/02/24 18:04:29,91
2022/02/24 18:04:30,91
2022/02/24 18:04:31,92
2022/02/24 18:04:32,92
2022/02/24 18:04:33,92
2022/02/24 18:04:34,92
2022/02/24 18:04:35,92
2022/02/24 18:04:36,92
2022/02/24 18:04:37,92
2022/02/24 18:04:38,92
2022/02/24 18:04:39,92
2022/02/24 18:04:40,93
2022/02/24 18:04:41,93
2022/02/24 18:04:42,93
2022/02/24 18:04:43,93
2022/02/24 18:04:44,93
2022/02/24 18:04:45,93
2022/02/24 18:04:46,93
2022/02/24 18:04:47,93
2022/02/24 18:04:48,93
2022/02/24 18:04:49,93
2022/02/24 18:04:50,93
2022/02/24 18:04:51,93
2022/02/24 18:04:52,93
2022/02/24 18:04:53,93
2022/02/24 18:04:54,93
2022/02/24 18:04:55,93
2022/02/24 18:04:56,93
2022/02/24 18:04:57,93
2022/02/24 18:04:58,93
2022/02/24 18:04:59,93
2022/02/24 18:05:00,93
2022/02/24 18:05:01,93
2022/02/24 18:05:02,92
2022/02/24 18:05:03,92
2022/02/24 18:05:04,92
2022/02/24 18:05:05,92
2022/02/24 18:05:06,92
2022/02/24 18:05:07,92
2022/02/24 18:05:08,92
2022/02/24 18:05:09,92
2022/02/24 18:05:10,92
2022/02/24 18:05:11,91
2022/02/24 18:05:12,91
2022/02/24 18:05:13,91
2022/02/24 18:05:14,91
2022/02/24 18:05:15,91
2022/02/24 18:05:16,91
2022/02/24 18:05:17,91
2022/02/24 18:05:18,91
2022/02/24 18:05:19,91
2022/02/24 18:05:20,90
2022/02/24 18:05:21,90
2022/02/24 18:05:22,90
2022/02/24 18:05:23,90
2022/02/24 18:05:24,90
2022/02/24 18:05:25,90
2022/02/24 18:05:26,90
2022/02/24 18:05:27,90
2022/02/24 18:05:28,90
2022/02/24 18:05:29,90
2022/02/24 18:05:30,90
2022/02/24 18:05:31,90
2022/02/24 18:05:32,89
2022/02/24 18:05:33,89
2022/02/24 18:05:34,89
2022/02/24 18:05:35,89
2022/02/24 18:05:36,89
2022/02/24 18:05:37,89
2022/02/24 18:05:38,89
2022/02/24 18:05:39,89
2022/02/24 18:05:40,89
2022/02/24 18:05:41,89
2022/02/24 18:05:42,89
2022/02/24 18:05:43,89
2022/02/24 18:05:44,89
2022/02/24 18:05:45,89
2022/02/24 18:05:46,89
2022/02/24 18:05:47,89
2022/02/24 18:05:48,89
2022/02/24 18:05:49,89
2022/02/24 18:05:50,89
2022/02/24 18:05:51,89
2022/02/24 18:05:52,89
2022/02/24 18:05:53,89
2022/02/24 18:05:54,89
2022/02/24 18:05:55,89
2022/02/24 18:05:56,89
2022/02/24 18:05:57,89
2022/02/24 18:05:58,89
2022/02/24 18:05:59,89
2022/02/24 18:06:00,90
2022/02/24 18:06:01,90
2022/02/24 18:06:02,90
2022/02/24 18:06:03,89
2022/02/24 18:06:04,89
2022/02/24 18:06:05,89
2022/02/24 18:06:06,89
2022/02/24 18:06:07,89
2022/02/24 18:06:08,89
2022/02/24 18:06:09,89
2022/02/24 18:06:10,89
2022/02/24 18:06:11,89
2022/02/24 18:06:12,90
2022/02/24 18:06:13,90
2022/02/24 18:06:14,90
2022/02/24 18:06:15,90
2022/02/24 18:06:16,90
2022/02/24 18:06:17,90
2022/02/24 18:06:18,90
2022/02/24 18:06:19,90
2022/02/24 18:06:20,90
2022/02/24 18:06:21,90
2022/02/24 18:06:22,90
2022/02/24 18:06:23,90
2022/02/24 18:06:24,90
2022/02/24 18:06:25,90
2022/02/24 18:06:26,90
2022/02/24 18:06:27,90
2022/02/24 18:06:28,90
2022/02/24 18:06:29,90
2022/02/24 18:06:30,90
